model_size,checkpoint_step,n_words_correlated,layer_num,method,id
70m,2000,1,1,2nn,29.92278352511925
70m,2000,1,2,mle,27.458900653644168
70m,2000,1,2,pca,2.0
70m,2000,1,2,pr,3.000921905498267
70m,2000,1,2,2nn,29.98368057554653
70m,2000,1,3,mle,30.046290182319428
70m,2000,1,3,pca,5.0
70m,2000,1,3,pr,4.84359227809567
70m,2000,1,3,2nn,32.76064072147782
70m,2000,1,4,mle,30.202217643023573
70m,2000,1,4,pca,31.0
70m,2000,1,4,pr,26.73334810995996
70m,2000,1,4,2nn,31.73899324897259
70m,2000,1,5,mle,30.65802791578276
70m,2000,1,5,pca,53.0
70m,2000,1,5,pr,43.11920037960527
70m,2000,1,5,2nn,31.59743510925311
70m,2000,2,0,mle,17.668487971131416
70m,2000,2,0,pca,17.0
70m,2000,2,0,pr,14.08922669363108
70m,2000,2,0,2nn,17.039821451281522
70m,2000,2,1,mle,23.085366510287383
70m,2000,2,1,pca,12.0
70m,2000,2,1,pr,11.312689957507626
70m,2000,2,1,2nn,22.84315279803316
70m,2000,2,2,mle,23.213780611655068
70m,2000,2,2,pca,2.0
70m,2000,2,2,pr,2.843982988636273
70m,2000,2,2,2nn,22.98072491692733
70m,2000,2,3,mle,25.235182327762047
70m,2000,2,3,pca,4.0
70m,2000,2,3,pr,4.505444237610314
70m,2000,2,3,2nn,24.087090015370684
70m,2000,2,4,mle,22.362408532375813
70m,2000,2,4,pca,29.0
70m,2000,2,4,pr,24.242010955937733
70m,2000,2,4,2nn,20.89832338813133
70m,2000,2,5,mle,22.390736259032472
70m,2000,2,5,pca,50.0
70m,2000,2,5,pr,39.79108618128067
70m,2000,2,5,2nn,21.14024839018102
70m,2000,3,0,mle,14.889761950500924
70m,2000,3,0,pca,17.0
70m,2000,3,0,pr,13.861662224719684
70m,2000,3,0,2nn,12.715809311978209
70m,2000,3,1,mle,18.903175096479444
70m,2000,3,1,pca,11.0
70m,2000,3,1,pr,10.368332367827078
70m,2000,3,1,2nn,15.94299601731754
70m,2000,3,2,mle,19.7223451162486
70m,2000,3,2,pca,2.0
70m,2000,3,2,pr,2.719329839413488
70m,2000,3,2,2nn,17.817819031316557
70m,2000,3,3,mle,21.00234783738933
70m,2000,3,3,pca,4.0
70m,2000,3,3,pr,4.264370034976004
70m,2000,3,3,2nn,18.511729445193687
70m,2000,3,4,mle,17.294805658420138
70m,2000,3,4,pca,28.0
70m,2000,3,4,pr,22.29143633625605
70m,2000,3,4,2nn,15.2770269716825
70m,2000,3,5,mle,17.707049713115314
70m,2000,3,5,pca,46.0
70m,2000,3,5,pr,36.53958794994517
70m,2000,3,5,2nn,16.023554973135802
70m,2000,4,0,mle,12.219562174101831
70m,2000,4,0,pca,19.0
70m,2000,4,0,pr,14.987950851691895
70m,2000,4,0,2nn,9.11545532117547
70m,2000,4,1,mle,14.84873237288103
70m,2000,4,1,pca,13.0
70m,2000,4,1,pr,10.679233598865038
70m,2000,4,1,2nn,10.904297686775196
70m,2000,4,2,mle,15.76836137895161
70m,2000,4,2,pca,2.0
70m,2000,4,2,pr,2.7337274621036047
70m,2000,4,2,2nn,11.993347421064223
70m,2000,4,3,mle,16.557088793463535
70m,2000,4,3,pca,4.0
70m,2000,4,3,pr,4.284792637107408
70m,2000,4,3,2nn,12.541093787646492
70m,2000,4,4,mle,13.403834780111085
70m,2000,4,4,pca,28.0
70m,2000,4,4,pr,21.8178091749014
70m,2000,4,4,2nn,10.600697778357755
70m,2000,4,5,mle,13.550764422202796
70m,2000,4,5,pca,45.0
70m,2000,4,5,pr,34.59753140130809
70m,2000,4,5,2nn,11.20252902168022
70m,4000,1,0,mle,22.576302720631983
70m,4000,1,0,pca,33.0
70m,4000,1,0,pr,24.80256906861062
70m,4000,1,0,2nn,23.377660808258405
70m,4000,1,1,mle,24.158860875431525
70m,4000,1,1,pca,14.0
70m,4000,1,1,pr,11.835960995777636
70m,4000,1,1,2nn,25.046202227217385
70m,4000,1,2,mle,23.676044044188284
70m,4000,1,2,pca,1.0
70m,4000,1,2,pr,2.064253855045729
70m,4000,1,2,2nn,25.38412290187188
70m,4000,1,3,mle,27.2154566759376
70m,4000,1,3,pca,2.0
70m,4000,1,3,pr,2.4280178986587257
70m,4000,1,3,2nn,29.414570850943274
70m,4000,1,4,mle,34.13259092211003
70m,4000,1,4,pca,19.0
70m,4000,1,4,pr,15.877097862262373
70m,4000,1,4,2nn,35.64895445581813
70m,4000,1,5,mle,35.40228634519181
70m,4000,1,5,pca,68.0
70m,4000,1,5,pr,56.02905110792862
70m,4000,1,5,2nn,35.93971668750944
70m,4000,2,0,mle,19.30321128454658
70m,4000,2,0,pca,31.0
70m,4000,2,0,pr,23.42386824839418
70m,4000,2,0,2nn,18.55933709633357
70m,4000,2,1,mle,21.20590434530104
70m,4000,2,1,pca,14.0
70m,4000,2,1,pr,12.040884217910213
70m,4000,2,1,2nn,20.06734792228701
70m,4000,2,2,mle,21.643676743760544
70m,4000,2,2,pca,1.0
70m,4000,2,2,pr,2.0485791798398174
70m,4000,2,2,2nn,22.0282329392544
70m,4000,2,3,mle,24.16846985578603
70m,4000,2,3,pca,2.0
70m,4000,2,3,pr,2.403150169869633
70m,4000,2,3,2nn,24.534863559577783
70m,4000,2,4,mle,27.18644712660033
70m,4000,2,4,pca,19.0
70m,4000,2,4,pr,15.387758778871826
70m,4000,2,4,2nn,26.587909906265185
70m,4000,2,5,mle,26.212399899625627
70m,4000,2,5,pca,64.0
70m,4000,2,5,pr,51.27625006166707
70m,4000,2,5,2nn,24.538416357347824
70m,4000,3,0,mle,16.920194099723574
70m,4000,3,0,pca,30.0
70m,4000,3,0,pr,22.361796051248785
70m,4000,3,0,2nn,14.663270806004514
70m,4000,3,1,mle,19.15285892335141
70m,4000,3,1,pca,14.0
70m,4000,3,1,pr,11.458235239903862
70m,4000,3,1,2nn,17.0934200987409
70m,4000,3,2,mle,20.232825890927028
70m,4000,3,2,pca,1.0
70m,4000,3,2,pr,2.0234362224183458
70m,4000,3,2,2nn,19.24935004461476
70m,4000,3,3,mle,22.037398869349254
70m,4000,3,3,pca,2.0
70m,4000,3,3,pr,2.3717087342380787
70m,4000,3,3,2nn,20.69935341830213
70m,4000,3,4,mle,20.88360518466995
70m,4000,3,4,pca,20.0
70m,4000,3,4,pr,15.146728633906331
70m,4000,3,4,2nn,18.3723625190462
70m,4000,3,5,mle,20.42178571385527
70m,4000,3,5,pca,62.0
70m,4000,3,5,pr,48.45768529160006
70m,4000,3,5,2nn,18.167199820266067
70m,4000,4,0,mle,14.068493704733326
70m,4000,4,0,pca,30.0
70m,4000,4,0,pr,22.05107000047615
70m,4000,4,0,2nn,11.134674587188591
70m,4000,4,1,mle,16.02834052337887
70m,4000,4,1,pca,14.0
70m,4000,4,1,pr,11.67701717280179
70m,4000,4,1,2nn,12.955433744574684
70m,4000,4,2,mle,17.523590045742374
