model_size,checkpoint_step,n_words_correlated,layer_num,method,id
160m,16000,2,1,pr,17.669015093366106
160m,16000,2,1,2nn,14.77877918011675
160m,16000,2,2,mle,8.101837517521032
160m,16000,2,2,pca,6.0
160m,16000,2,2,pr,6.852747587964627
160m,16000,2,2,2nn,13.197168121097791
160m,16000,2,3,mle,7.925177863773944
160m,16000,2,3,pca,1.0
160m,16000,2,3,pr,1.0450318842963036
160m,16000,2,3,2nn,9.75524509144834
160m,16000,2,4,mle,8.423520498700196
160m,16000,2,4,pca,1.0
160m,16000,2,4,pr,1.0443239214420768
160m,16000,2,4,2nn,11.6137204454096
160m,16000,2,5,mle,8.983366100413726
160m,16000,2,5,pca,1.0
160m,16000,2,5,pr,1.043670354966957
160m,16000,2,5,2nn,13.266175154750258
160m,16000,2,6,mle,9.508922816851861
160m,16000,2,6,pca,1.0
160m,16000,2,6,pr,1.046478306668795
160m,16000,2,6,2nn,14.137073501683501
160m,16000,2,7,mle,9.967535785109135
160m,16000,2,7,pca,1.0
160m,16000,2,7,pr,1.050728059111002
160m,16000,2,7,2nn,14.60347574190786
160m,16000,2,8,mle,11.206122670642738
160m,16000,2,8,pca,1.0
160m,16000,2,8,pr,1.0604239522935004
160m,16000,2,8,2nn,16.17745020148524
160m,16000,2,9,mle,13.329202645487088
160m,16000,2,9,pca,1.0
160m,16000,2,9,pr,1.0859269886212017
160m,16000,2,9,2nn,18.189006418036048
160m,16000,2,10,mle,15.655940878807446
160m,16000,2,10,pca,1.0
160m,16000,2,10,pr,1.2048291626311143
160m,16000,2,10,2nn,19.45203123953056
160m,16000,2,11,mle,18.84487633009727
160m,16000,2,11,pca,21.0
160m,16000,2,11,pr,31.300284718532513
160m,16000,2,11,2nn,21.053455789298845
160m,16000,3,0,mle,8.698847059334176
160m,16000,3,0,pca,11.0
160m,16000,3,0,pr,20.97701186552958
160m,16000,3,0,2nn,16.01670167798153
160m,16000,3,1,mle,7.963564558888742
160m,16000,3,1,pca,10.0
160m,16000,3,1,pr,17.682170340328096
160m,16000,3,1,2nn,14.418743056784459
160m,16000,3,2,mle,8.111426453123231
160m,16000,3,2,pca,6.0
160m,16000,3,2,pr,6.635436627547118
160m,16000,3,2,2nn,12.632421494323827
160m,16000,3,3,mle,7.905437115090155
160m,16000,3,3,pca,1.0
160m,16000,3,3,pr,1.0437583063700349
160m,16000,3,3,2nn,9.201697907854715
160m,16000,3,4,mle,8.417744719923178
160m,16000,3,4,pca,1.0
160m,16000,3,4,pr,1.043062193397515
160m,16000,3,4,2nn,11.34741769245946
160m,16000,3,5,mle,8.990497208364433
160m,16000,3,5,pca,1.0
160m,16000,3,5,pr,1.0424004811696348
160m,16000,3,5,2nn,12.934925989551138
160m,16000,3,6,mle,9.48852366909855
160m,16000,3,6,pca,1.0
160m,16000,3,6,pr,1.0450813680490052
160m,16000,3,6,2nn,13.898974337853755
160m,16000,3,7,mle,9.923702181942673
160m,16000,3,7,pca,1.0
160m,16000,3,7,pr,1.0492093415721573
160m,16000,3,7,2nn,14.182030047845346
160m,16000,3,8,mle,11.002014308372635
160m,16000,3,8,pca,1.0
160m,16000,3,8,pr,1.0585318801071477
160m,16000,3,8,2nn,15.400452214809265
160m,16000,3,9,mle,12.891491673209547
160m,16000,3,9,pca,1.0
160m,16000,3,9,pr,1.0831358647466238
160m,16000,3,9,2nn,17.148936879299082
160m,16000,3,10,mle,14.83632912993325
160m,16000,3,10,pca,1.0
160m,16000,3,10,pr,1.1980535972070085
160m,16000,3,10,2nn,18.434478390859738
160m,16000,3,11,mle,17.83933706736309
160m,16000,3,11,pca,19.0
160m,16000,3,11,pr,30.127886048043603
160m,16000,3,11,2nn,20.093270953629744
160m,16000,4,0,mle,8.044200063618305
160m,16000,4,0,pca,11.0
160m,16000,4,0,pr,20.05954607708841
160m,16000,4,0,2nn,14.12664394650615
160m,16000,4,1,mle,7.6484717268187055
160m,16000,4,1,pca,10.0
160m,16000,4,1,pr,17.38765038837516
160m,16000,4,1,2nn,13.047613705519202
160m,16000,4,2,mle,7.862472129284951
160m,16000,4,2,pca,6.0
160m,16000,4,2,pr,6.718302604824536
160m,16000,4,2,2nn,11.70304869589719
160m,16000,4,3,mle,7.749824163068144
160m,16000,4,3,pca,1.0
160m,16000,4,3,pr,1.0443946878650971
160m,16000,4,3,2nn,8.505556139439353
160m,16000,4,4,mle,8.262249251340819
160m,16000,4,4,pca,1.0
160m,16000,4,4,pr,1.0437126530437255
160m,16000,4,4,2nn,10.675828338802251
160m,16000,4,5,mle,8.806657507286182
160m,16000,4,5,pca,1.0
160m,16000,4,5,pr,1.0430711920699607
160m,16000,4,5,2nn,12.028931600407338
160m,16000,4,6,mle,9.307020647688187
160m,16000,4,6,pca,1.0
160m,16000,4,6,pr,1.04581274137333
160m,16000,4,6,2nn,13.220108764411622
160m,16000,4,7,mle,9.67243099342002
160m,16000,4,7,pca,1.0
160m,16000,4,7,pr,1.050030278666448
160m,16000,4,7,2nn,13.464423963532765
160m,16000,4,8,mle,10.591151012842861
160m,16000,4,8,pca,1.0
160m,16000,4,8,pr,1.0595951309547886
160m,16000,4,8,2nn,14.864097163136865
160m,16000,4,9,mle,12.267004981818845
160m,16000,4,9,pca,1.0
160m,16000,4,9,pr,1.08484602153986
160m,16000,4,9,2nn,16.86128811115384
160m,16000,4,10,mle,13.89436416547617
160m,16000,4,10,pca,1.0
160m,16000,4,10,pr,1.2023184899522028
160m,16000,4,10,2nn,17.70808174113823
160m,16000,4,11,mle,16.499661902033452
160m,16000,4,11,pca,21.0
160m,16000,4,11,pr,30.77036238116768
160m,16000,4,11,2nn,18.847785454300325
160m,32000,1,0,mle,8.754194289664856
160m,32000,1,0,pca,10.0
160m,32000,1,0,pr,17.33024706353566
160m,32000,1,0,2nn,16.243350313364303
160m,32000,1,1,mle,7.940584102952696
160m,32000,1,1,pca,7.0
160m,32000,1,1,pr,11.31189116292109
160m,32000,1,1,2nn,14.466493448391178
160m,32000,1,2,mle,8.039482246476597
160m,32000,1,2,pca,1.0
160m,32000,1,2,pr,2.279952918561996
160m,32000,1,2,2nn,12.968559464646654
160m,32000,1,3,mle,8.006761891112278
160m,32000,1,3,pca,1.0
160m,32000,1,3,pr,1.0355370808396405
160m,32000,1,3,2nn,10.289094781021449
160m,32000,1,4,mle,8.648132478627527
160m,32000,1,4,pca,1.0
160m,32000,1,4,pr,1.0340736094780254
160m,32000,1,4,2nn,12.61516783004445
160m,32000,1,5,mle,9.16281506353253
160m,32000,1,5,pca,1.0
160m,32000,1,5,pr,1.0323867344975668
160m,32000,1,5,2nn,13.993991373492724
160m,32000,1,6,mle,9.915434980829113
160m,32000,1,6,pca,1.0
160m,32000,1,6,pr,1.033575692399607
160m,32000,1,6,2nn,15.358859400800329
160m,32000,1,7,mle,10.23565357901204
160m,32000,1,7,pca,1.0
160m,32000,1,7,pr,1.036067203876993
160m,32000,1,7,2nn,15.687984604083313
160m,32000,1,8,mle,11.571977730545408
160m,32000,1,8,pca,1.0
160m,32000,1,8,pr,1.04153088831087
160m,32000,1,8,2nn,17.52916066251864
160m,32000,1,9,mle,14.449785693099848
160m,32000,1,9,pca,1.0
160m,32000,1,9,pr,1.057947022226084
160m,32000,1,9,2nn,20.023989655060586
160m,32000,1,10,mle,17.8515105623744
160m,32000,1,10,pca,1.0
160m,32000,1,10,pr,1.1261042408042758
160m,32000,1,10,2nn,21.857892425824875
160m,32000,1,11,mle,21.50648566764395
160m,32000,1,11,pca,16.0
160m,32000,1,11,pr,26.49273742340691
160m,32000,1,11,2nn,23.646266155178495
160m,32000,2,0,mle,8.566012592015735
160m,32000,2,0,pca,10.0
160m,32000,2,0,pr,17.89209304453604
160m,32000,2,0,2nn,15.14203556518379
160m,32000,2,1,mle,7.846052571126236
160m,32000,2,1,pca,7.0
160m,32000,2,1,pr,11.490752720602956
160m,32000,2,1,2nn,13.692580302114592
160m,32000,2,2,mle,7.981051441680983
160m,32000,2,2,pca,1.0
160m,32000,2,2,pr,2.30620738126833
160m,32000,2,2,2nn,11.933582548130026
160m,32000,2,3,mle,8.044043374870713
160m,32000,2,3,pca,1.0
160m,32000,2,3,pr,1.036215059781102
160m,32000,2,3,2nn,9.267275123037132
160m,32000,2,4,mle,8.59819292312057
160m,32000,2,4,pca,1.0
160m,32000,2,4,pr,1.0347351832305003
160m,32000,2,4,2nn,11.885355422521911
160m,32000,2,5,mle,9.134715234696685
160m,32000,2,5,pca,1.0
160m,32000,2,5,pr,1.0329970459952986
160m,32000,2,5,2nn,13.398669415934712
160m,32000,2,6,mle,9.840120813548737
160m,32000,2,6,pca,1.0
160m,32000,2,6,pr,1.0342316004194716
160m,32000,2,6,2nn,14.736570074554834
160m,32000,2,7,mle,10.137112042234186
160m,32000,2,7,pca,1.0
160m,32000,2,7,pr,1.0368115024054256
160m,32000,2,7,2nn,14.926218719947288
160m,32000,2,8,mle,11.401232216768506
160m,32000,2,8,pca,1.0
160m,32000,2,8,pr,1.0423618021960004
160m,32000,2,8,2nn,16.477069072230222
160m,32000,2,9,mle,13.85341034523607
160m,32000,2,9,pca,1.0
160m,32000,2,9,pr,1.0591608493724385
160m,32000,2,9,2nn,18.76696420815188
160m,32000,2,10,mle,16.91687260401269
160m,32000,2,10,pca,1.0
160m,32000,2,10,pr,1.1287060307977432
160m,32000,2,10,2nn,20.348182881531756
160m,32000,2,11,mle,20.078311261123158
160m,32000,2,11,pca,18.0
160m,32000,2,11,pr,26.729786432773142
160m,32000,2,11,2nn,22.061121565497224
160m,32000,3,0,mle,8.177276480407027
160m,32000,3,0,pca,10.0
160m,32000,3,0,pr,18.695151374858288
160m,32000,3,0,2nn,14.008829533686852
160m,32000,3,1,mle,7.598636905399569
160m,32000,3,1,pca,8.0
160m,32000,3,1,pr,12.550602973389948
160m,32000,3,1,2nn,13.356009771646919
160m,32000,3,2,mle,7.783965509270699
160m,32000,3,2,pca,2.0
160m,32000,3,2,pr,2.506425388574276
160m,32000,3,2,2nn,11.849518802047637
160m,32000,3,3,mle,7.9047211720406585
160m,32000,3,3,pca,1.0
160m,32000,3,3,pr,1.0406691823471497
160m,32000,3,3,2nn,9.04402076076637
160m,32000,3,4,mle,8.550485467334335
160m,32000,3,4,pca,1.0
160m,32000,3,4,pr,1.0389115154784858
160m,32000,3,4,2nn,11.68125518332109
160m,32000,3,5,mle,9.045533411454787
160m,32000,3,5,pca,1.0
160m,32000,3,5,pr,1.0369510549198468
160m,32000,3,5,2nn,13.201335464197886
160m,32000,3,6,mle,9.806408375047555
160m,32000,3,6,pca,1.0
160m,32000,3,6,pr,1.0383112740439675
160m,32000,3,6,2nn,14.374911574286172
160m,32000,3,7,mle,10.028062641177064
160m,32000,3,7,pca,1.0
160m,32000,3,7,pr,1.0411081931042667
160m,32000,3,7,2nn,14.830290952164471
160m,32000,3,8,mle,11.16091295885798
160m,32000,3,8,pca,1.0
160m,32000,3,8,pr,1.0472892160148357
160m,32000,3,8,2nn,16.26808493001287
160m,32000,3,9,mle,13.366517394970762
160m,32000,3,9,pca,1.0
160m,32000,3,9,pr,1.0659713212017976
160m,32000,3,9,2nn,18.096976440568177
160m,32000,3,10,mle,15.938272559145876
160m,32000,3,10,pca,1.0
160m,32000,3,10,pr,1.1438332909071602
160m,32000,3,10,2nn,19.40722261037939
160m,32000,3,11,mle,18.99454965546346
160m,32000,3,11,pca,19.0
160m,32000,3,11,pr,29.785584193375684
160m,32000,3,11,2nn,20.661136441091298
160m,32000,4,0,mle,7.792696231113848
160m,32000,4,0,pca,10.0
160m,32000,4,0,pr,18.31005803945119
160m,32000,4,0,2nn,12.972433343004214
160m,32000,4,1,mle,7.481451073995413
160m,32000,4,1,pca,7.0
160m,32000,4,1,pr,11.565544704063791
160m,32000,4,1,2nn,12.528571370443252
160m,32000,4,2,mle,7.670825554585062
160m,32000,4,2,pca,1.0
160m,32000,4,2,pr,2.295138337655401
160m,32000,4,2,2nn,10.919082551285163
160m,32000,4,3,mle,7.833343979042209
160m,32000,4,3,pca,1.0
160m,32000,4,3,pr,1.0357069202765496
160m,32000,4,3,2nn,8.499471149273663
160m,32000,4,4,mle,8.432912429375662
160m,32000,4,4,pca,1.0
160m,32000,4,4,pr,1.034222373185141
160m,32000,4,4,2nn,10.950640255218364
160m,32000,4,5,mle,8.950873427691066
160m,32000,4,5,pca,1.0
160m,32000,4,5,pr,1.0325176068665927
160m,32000,4,5,2nn,12.223874948227246
160m,32000,4,6,mle,9.570276286370575
160m,32000,4,6,pca,1.0
160m,32000,4,6,pr,1.0337059933186405
160m,32000,4,6,2nn,13.58689113361997
160m,32000,4,7,mle,9.872528881814974
160m,32000,4,7,pca,1.0
160m,32000,4,7,pr,1.0362065575218846
160m,32000,4,7,2nn,13.863911043128233
160m,32000,4,8,mle,10.839031166896769
160m,32000,4,8,pca,1.0
160m,32000,4,8,pr,1.0417348211738549
160m,32000,4,8,2nn,15.047154535298512
160m,32000,4,9,mle,12.793457717035274
160m,32000,4,9,pca,1.0
160m,32000,4,9,pr,1.0581559639402551
160m,32000,4,9,2nn,16.995899262856856
160m,32000,4,10,mle,14.874745481512887
160m,32000,4,10,pca,1.0
160m,32000,4,10,pr,1.1265553204429128
160m,32000,4,10,2nn,18.20920017284118
160m,32000,4,11,mle,17.515467536892015
160m,32000,4,11,pca,18.0
160m,32000,4,11,pr,26.712755287394515
160m,32000,4,11,2nn,19.556434954068518
160m,64000,1,0,mle,7.922923488722279
160m,64000,1,0,pca,8.0
160m,64000,1,0,pr,13.05962047602762
160m,64000,1,0,2nn,14.621670651954553
160m,64000,1,1,mle,7.509560966176386
160m,64000,1,1,pca,5.0
160m,64000,1,1,pr,5.562146825520228
160m,64000,1,1,2nn,13.81833720816194
160m,64000,1,2,mle,7.73457877062463
160m,64000,1,2,pca,1.0
160m,64000,1,2,pr,1.327978729964746
160m,64000,1,2,2nn,12.679788016681856
160m,64000,1,3,mle,8.243109720144476
160m,64000,1,3,pca,1.0
160m,64000,1,3,pr,1.0344551930198862
160m,64000,1,3,2nn,10.46132745234797
160m,64000,1,4,mle,9.031227294780736
160m,64000,1,4,pca,1.0
160m,64000,1,4,pr,1.0320628369820035
160m,64000,1,4,2nn,12.961631351472551
160m,64000,1,5,mle,9.61978070600612
160m,64000,1,5,pca,1.0
160m,64000,1,5,pr,1.028548135303851
160m,64000,1,5,2nn,14.609313319710227
160m,64000,1,6,mle,10.52153939159921
160m,64000,1,6,pca,1.0
160m,64000,1,6,pr,1.028509845333771
160m,64000,1,6,2nn,15.891942394204904
160m,64000,1,7,mle,10.54384724878252
160m,64000,1,7,pca,1.0
160m,64000,1,7,pr,1.0299796722814094
160m,64000,1,7,2nn,15.822277020527942
160m,64000,1,8,mle,12.403995546607756
160m,64000,1,8,pca,1.0
160m,64000,1,8,pr,1.0340501248702043
160m,64000,1,8,2nn,17.72263139532053
160m,64000,1,9,mle,16.3786567097247
160m,64000,1,9,pca,1.0
160m,64000,1,9,pr,1.0498373058766803
160m,64000,1,9,2nn,20.503731848540856
160m,64000,1,10,mle,18.93531259948877
160m,64000,1,10,pca,1.0
160m,64000,1,10,pr,1.1057195144187684
160m,64000,1,10,2nn,21.44621761081463
160m,64000,1,11,mle,21.946156118071926
160m,64000,1,11,pca,10.0
160m,64000,1,11,pr,15.598833870316584
160m,64000,1,11,2nn,24.076746056720093
160m,64000,2,0,mle,7.525657965945229
160m,64000,2,0,pca,8.0
160m,64000,2,0,pr,13.09185981126888
160m,64000,2,0,2nn,13.555227064064582
160m,64000,2,1,mle,7.215548475579271
160m,64000,2,1,pca,5.0
160m,64000,2,1,pr,5.854491598136738
160m,64000,2,1,2nn,13.448183702827372
160m,64000,2,2,mle,7.446144494952829
160m,64000,2,2,pca,1.0
160m,64000,2,2,pr,1.3495191112230571
160m,64000,2,2,2nn,12.186129716423737
160m,64000,2,3,mle,8.052053923625307
160m,64000,2,3,pca,1.0
160m,64000,2,3,pr,1.0365341535532886
160m,64000,2,3,2nn,9.81817287310091
160m,64000,2,4,mle,8.856085255998709
160m,64000,2,4,pca,1.0
160m,64000,2,4,pr,1.0340372175826797
160m,64000,2,4,2nn,12.71512589144736
160m,64000,2,5,mle,9.41307963538234
160m,64000,2,5,pca,1.0
160m,64000,2,5,pr,1.030283636245528
160m,64000,2,5,2nn,14.170696132434912
160m,64000,2,6,mle,10.219808179298127
160m,64000,2,6,pca,1.0
160m,64000,2,6,pr,1.0302425215547562
160m,64000,2,6,2nn,15.774507797523794
160m,64000,2,7,mle,10.286790349287507
160m,64000,2,7,pca,1.0
160m,64000,2,7,pr,1.031780885180579
160m,64000,2,7,2nn,15.70967423850352
160m,64000,2,8,mle,11.937927420048075
160m,64000,2,8,pca,1.0
160m,64000,2,8,pr,1.036114831425245
160m,64000,2,8,2nn,17.327983782525415
160m,64000,2,9,mle,15.42570864498993
160m,64000,2,9,pca,1.0
160m,64000,2,9,pr,1.0528732027230039
160m,64000,2,9,2nn,19.548589105733594
160m,64000,2,10,mle,17.713667282857763
160m,64000,2,10,pca,1.0
160m,64000,2,10,pr,1.1121485101445983
160m,64000,2,10,2nn,20.305920400005455
160m,64000,2,11,mle,20.402993584205433
160m,64000,2,11,pca,11.0
160m,64000,2,11,pr,16.574326874869502
160m,64000,2,11,2nn,22.116762685959884
160m,64000,3,0,mle,7.44994530402425
160m,64000,3,0,pca,8.0
160m,64000,3,0,pr,13.421197777407473
160m,64000,3,0,2nn,12.365160140528367
160m,64000,3,1,mle,7.159561150691813
160m,64000,3,1,pca,5.0
160m,64000,3,1,pr,5.9754609713163385
160m,64000,3,1,2nn,12.568055472874432
160m,64000,3,2,mle,7.349446781655679
160m,64000,3,2,pca,1.0
160m,64000,3,2,pr,1.358422949878957
160m,64000,3,2,2nn,11.393929315241676
160m,64000,3,3,mle,8.013364122685266
160m,64000,3,3,pca,1.0
160m,64000,3,3,pr,1.0374512671369254
160m,64000,3,3,2nn,9.012242256836021
160m,64000,3,4,mle,8.81134638544499
160m,64000,3,4,pca,1.0
160m,64000,3,4,pr,1.0347908264409809
160m,64000,3,4,2nn,11.70214033597062
160m,64000,3,5,mle,9.289025664420775
160m,64000,3,5,pca,1.0
160m,64000,3,5,pr,1.0309692277101554
160m,64000,3,5,2nn,13.275116381408722
160m,64000,3,6,mle,10.075896324707477
160m,64000,3,6,pca,1.0
160m,64000,3,6,pr,1.0309319265378156
160m,64000,3,6,2nn,14.50693284686155
160m,64000,3,7,mle,10.198596726095948
160m,64000,3,7,pca,1.0
160m,64000,3,7,pr,1.0325852696084017
160m,64000,3,7,2nn,14.638633837559848
160m,64000,3,8,mle,11.70603909959926
160m,64000,3,8,pca,1.0
160m,64000,3,8,pr,1.0370127329483338
160m,64000,3,8,2nn,16.471078918317254
160m,64000,3,9,mle,14.81133250260488
160m,64000,3,9,pca,1.0
160m,64000,3,9,pr,1.0540778602912582
160m,64000,3,9,2nn,18.862298364464937
160m,64000,3,10,mle,16.926707850259398
160m,64000,3,10,pca,1.0
160m,64000,3,10,pr,1.1149041034749816
160m,64000,3,10,2nn,19.95098216828407
160m,64000,3,11,mle,19.47732762441772
160m,64000,3,11,pca,11.0
160m,64000,3,11,pr,17.062132472355202
160m,64000,3,11,2nn,21.434389992308585
160m,64000,4,0,mle,7.169055053657334
160m,64000,4,0,pca,8.0
160m,64000,4,0,pr,13.247678068112126
160m,64000,4,0,2nn,11.745307811888665
160m,64000,4,1,mle,7.002798711852687
160m,64000,4,1,pca,5.0
160m,64000,4,1,pr,5.705515476808336
160m,64000,4,1,2nn,11.93985357636531
160m,64000,4,2,mle,7.2904076755019185
160m,64000,4,2,pca,1.0
160m,64000,4,2,pr,1.3398323768436906
160m,64000,4,2,2nn,10.743587830300205
160m,64000,4,3,mle,7.910029482014171
160m,64000,4,3,pca,1.0
160m,64000,4,3,pr,1.035650790967991
160m,64000,4,3,2nn,8.583040038706818
160m,64000,4,4,mle,8.667698028157675
160m,64000,4,4,pca,1.0
160m,64000,4,4,pr,1.0331951881622772
160m,64000,4,4,2nn,11.508699813689141
160m,64000,4,5,mle,9.213219258264969
160m,64000,4,5,pca,1.0
160m,64000,4,5,pr,1.0295283795741825
160m,64000,4,5,2nn,13.013679478274993
160m,64000,4,6,mle,10.061242529346654
160m,64000,4,6,pca,1.0
160m,64000,4,6,pr,1.0295082825278157
160m,64000,4,6,2nn,14.299660930237334
160m,64000,4,7,mle,10.1409048699601
160m,64000,4,7,pca,1.0
160m,64000,4,7,pr,1.0310075128966598
160m,64000,4,7,2nn,14.346652476394114
160m,64000,4,8,mle,11.444576497892486
160m,64000,4,8,pca,1.0
160m,64000,4,8,pr,1.0352516204582645
160m,64000,4,8,2nn,16.18817547245301
160m,64000,4,9,mle,14.128823645402232
160m,64000,4,9,pca,1.0
160m,64000,4,9,pr,1.0516575876840228
160m,64000,4,9,2nn,18.27314910397427
160m,64000,4,10,mle,15.886765176840907
160m,64000,4,10,pca,1.0
160m,64000,4,10,pr,1.109666802696448
160m,64000,4,10,2nn,18.87638370286767
160m,64000,4,11,mle,18.160021910440072
160m,64000,4,11,pca,10.0
160m,64000,4,11,pr,16.199385069410937
160m,64000,4,11,2nn,20.097408171061485
160m,143000,1,0,mle,7.5892480613049615
160m,143000,1,0,pca,7.0
160m,143000,1,0,pr,10.379844988743766
160m,143000,1,0,2nn,13.659358842525847
160m,143000,1,1,mle,7.353874879833528
160m,143000,1,1,pca,2.0
160m,143000,1,1,pr,2.1834457621397716
160m,143000,1,1,2nn,13.490683825527684
160m,143000,1,2,mle,7.731186858256553
160m,143000,1,2,pca,1.0
160m,143000,1,2,pr,1.1988981885202488
160m,143000,1,2,2nn,11.967528125555594
160m,143000,1,3,mle,8.97890720746602
160m,143000,1,3,pca,1.0
160m,143000,1,3,pr,1.0399265476546795
160m,143000,1,3,2nn,9.969898412031748
160m,143000,1,4,mle,10.339595025878621
160m,143000,1,4,pca,1.0
160m,143000,1,4,pr,1.0354037470585336
160m,143000,1,4,2nn,13.997928133093387
160m,143000,1,5,mle,11.586843286278823
160m,143000,1,5,pca,1.0
160m,143000,1,5,pr,1.0322910733455408
160m,143000,1,5,2nn,17.177758214394903
160m,143000,1,6,mle,12.95705468081106
160m,143000,1,6,pca,1.0
160m,143000,1,6,pr,1.0344847492285538
160m,143000,1,6,2nn,18.99317956753985
160m,143000,1,7,mle,15.08278529548519
160m,143000,1,7,pca,1.0
160m,143000,1,7,pr,1.0487590962196154
160m,143000,1,7,2nn,18.595254534756886
160m,143000,1,8,mle,16.39887871512973
160m,143000,1,8,pca,1.0
160m,143000,1,8,pr,1.0547261015626381
160m,143000,1,8,2nn,20.315388056907704
160m,143000,1,9,mle,20.293437991521113
160m,143000,1,9,pca,1.0
160m,143000,1,9,pr,1.0775777585489945
160m,143000,1,9,2nn,21.635036001427178
160m,143000,1,10,mle,22.505323518700898
160m,143000,1,10,pca,1.0
160m,143000,1,10,pr,1.1954037007947278
160m,143000,1,10,2nn,25.114315549453796
160m,143000,1,11,mle,27.804104411401465
160m,143000,1,11,pca,43.0
160m,143000,1,11,pr,55.434905073826314
160m,143000,1,11,2nn,30.36372581087168
160m,143000,2,0,mle,7.357133534092676
160m,143000,2,0,pca,7.0
160m,143000,2,0,pr,10.680510669579032
160m,143000,2,0,2nn,13.028495569792668
160m,143000,2,1,mle,7.091860698944452
160m,143000,2,1,pca,2.0
160m,143000,2,1,pr,2.200180945972259
160m,143000,2,1,2nn,13.069440316886457
160m,143000,2,2,mle,7.477523462805873
160m,143000,2,2,pca,1.0
160m,143000,2,2,pr,1.2009449001584718
160m,143000,2,2,2nn,11.6381353490918
160m,143000,2,3,mle,8.914815856817842
160m,143000,2,3,pca,1.0
160m,143000,2,3,pr,1.0402628920927872
160m,143000,2,3,2nn,9.24195651548026
160m,143000,2,4,mle,10.149971051108729
160m,143000,2,4,pca,1.0
160m,143000,2,4,pr,1.0356927544859493
160m,143000,2,4,2nn,13.310299177239788
160m,143000,2,5,mle,11.327969076267763
160m,143000,2,5,pca,1.0
160m,143000,2,5,pr,1.0325386278145494
160m,143000,2,5,2nn,16.57703151376311
160m,143000,2,6,mle,12.599721654774473
160m,143000,2,6,pca,1.0
160m,143000,2,6,pr,1.0347995663136185
160m,143000,2,6,2nn,18.216864194970313
160m,143000,2,7,mle,14.435805876171159
160m,143000,2,7,pca,1.0
160m,143000,2,7,pr,1.0492269639822127
160m,143000,2,7,2nn,17.688257547537166
160m,143000,2,8,mle,15.729678158017073
160m,143000,2,8,pca,1.0
160m,143000,2,8,pr,1.0551723735425542
160m,143000,2,8,2nn,19.484119090045215
160m,143000,2,9,mle,19.47741490391844
160m,143000,2,9,pca,1.0
160m,143000,2,9,pr,1.0781171455248826
160m,143000,2,9,2nn,20.578628263922308
160m,143000,2,10,mle,21.38308396580902
160m,143000,2,10,pca,1.0
160m,143000,2,10,pr,1.1978093948262707
160m,143000,2,10,2nn,23.731275318059286
160m,143000,2,11,mle,25.76340759113814
160m,143000,2,11,pca,45.0
160m,143000,2,11,pr,56.05115524559405
160m,143000,2,11,2nn,28.993493824297346
160m,143000,3,0,mle,7.233107717841837
160m,143000,3,0,pca,7.0
160m,143000,3,0,pr,10.364108825057118
160m,143000,3,0,2nn,12.1686316405301
160m,143000,3,1,mle,7.037662895841806
160m,143000,3,1,pca,2.0
160m,143000,3,1,pr,2.2939195045151286
160m,143000,3,1,2nn,12.418433386273062
160m,143000,3,2,mle,7.386322627332438
160m,143000,3,2,pca,1.0
160m,143000,3,2,pr,1.214754915390529
160m,143000,3,2,2nn,10.87347835832041
160m,143000,3,3,mle,8.766865702058515
160m,143000,3,3,pca,1.0
160m,143000,3,3,pr,1.0430149710972378
160m,143000,3,3,2nn,8.849756330144318
160m,143000,3,4,mle,10.119262982150412
160m,143000,3,4,pca,1.0
160m,143000,3,4,pr,1.038097066746523
160m,143000,3,4,2nn,13.452206525073683
160m,143000,3,5,mle,11.233798641418069
160m,143000,3,5,pca,1.0
160m,143000,3,5,pr,1.0347277713634795
160m,143000,3,5,2nn,16.456421453282044
160m,143000,3,6,mle,12.493336351117629
160m,143000,3,6,pca,1.0
160m,143000,3,6,pr,1.0370680934468104
160m,143000,3,6,2nn,18.245780271420312
160m,143000,3,7,mle,14.30514513419315
160m,143000,3,7,pca,1.0
160m,143000,3,7,pr,1.05250237474743
160m,143000,3,7,2nn,17.522992906639164
160m,143000,3,8,mle,15.622698563487434
160m,143000,3,8,pca,1.0
160m,143000,3,8,pr,1.0589565185125596
160m,143000,3,8,2nn,19.197142479750205
160m,143000,3,9,mle,19.14408474988962
160m,143000,3,9,pca,1.0
160m,143000,3,9,pr,1.083642794635237
160m,143000,3,9,2nn,20.122882650023044
160m,143000,3,10,mle,20.7154317105162
160m,143000,3,10,pca,1.0
160m,143000,3,10,pr,1.2105297696471191
160m,143000,3,10,2nn,23.04462678993824
160m,143000,3,11,mle,24.75412700037275
160m,143000,3,11,pca,47.0
160m,143000,3,11,pr,57.45531153047998
160m,143000,3,11,2nn,27.870520190570623
160m,143000,4,0,mle,6.9408304953650495
160m,143000,4,0,pca,7.0
160m,143000,4,0,pr,10.584611037774927
160m,143000,4,0,2nn,11.427948216092439
160m,143000,4,1,mle,6.87797269503265
160m,143000,4,1,pca,2.0
160m,143000,4,1,pr,2.352506140966442
160m,143000,4,1,2nn,11.981066606761027
160m,143000,4,2,mle,7.2473924381256
160m,143000,4,2,pca,1.0
160m,143000,4,2,pr,1.2238499814813473
160m,143000,4,2,2nn,10.405292225111399
160m,143000,4,3,mle,8.629657863189308
160m,143000,4,3,pca,1.0
160m,143000,4,3,pr,1.0446863669105038
160m,143000,4,3,2nn,8.247875822165755
160m,143000,4,4,mle,9.941987886138774
160m,143000,4,4,pca,1.0
